reportID,distcode_origin_enter,distcode_dest_enter,enters
70,26,39,21
70,26,40,10
70,26,46,1
70,26,59,2
70,26,60,4
70,26,67,14
70,26,96,5
70,26,97,1
70,26,98,1
70,26,99,1
70,27,00,1
70,27,03,6
70,27,07,2
70,27,08,1
70,27,10,7
70,27,15,1
70,27,17,1
70,27,18,3
70,27,19,8
70,27,21,3
70,27,26,1
70,27,27,9
70,27,28,3
70,27,33,5
70,27,38,1
70,27,60,4
70,27,67,1
70,27,96,1
70,28,00,5
70,28,01,3
70,28,03,5
70,28,04,34
70,28,06,9
70,28,07,84
70,28,08,11
70,28,09,1
70,28,10,21
70,28,13,3
70,28,16,19
70,28,17,3
70,28,19,6
70,28,20,1
70,28,21,20
70,28,22,1
70,28,23,5
70,28,24,29
70,28,25,6
70,28,26,92
70,28,27,8
70,28,28,906
70,28,30,1
70,28,31,5
70,28,32,10
70,28,33,3
70,28,35,34
70,28,36,4
70,28,38,12
70,28,39,29
70,28,48,4
70,28,51,2
70,28,53,1
70,28,60,29
70,28,62,2
70,28,67,62
70,28,96,4
70,28,97,3
70,28,98,1
70,28,99,2
70,30,06,2
70,30,09,1
70,30,16,2
70,30,24,3
70,30,25,1
70,30,26,1
70,30,30,3
70,30,38,3
70,30,97,2
70,30,98,2
70,30,99,2
70,31,01,1
70,31,03,6
70,31,07,1
70,31,08,1
70,31,10,2
70,31,12,1
70,31,15,1
70,31,16,3
70,31,17,2
70,31,24,6
70,31,25,2
70,31,28,2
70,31,30,1
70,31,31,6
70,31,32,1
70,31,36,1
70,31,39,2
70,31,67,5
70,31,96,1
70,32,00,4
70,32,06,2
70,32,08,1
70,32,09,1
70,32,19,6
70,32,20,7
70,32,21,2
70,32,23,4
70,32,24,2
70,32,26,3
70,32,28,11
70,32,31,1
70,32,32,11
70,32,35,1
70,32,36,3
70,32,38,2
70,32,60,1
70,32,96,1
70,32,97,3
70,32,98,4
70,33,03,1
70,33,17,1
70,33,19,5
70,33,21,1
70,33,27,2
70,33,28,1
70,33,33,12
70,33,60,1
70,33,96,2
70,35,00,1
70,35,01,2
70,35,03,6
70,35,06,15
70,35,07,42
70,35,08,1
70,35,09,10
70,35,10,14
70,35,15,1
70,35,16,10
70,35,17,3
70,35,19,4
70,35,20,1
70,35,23,8
70,35,24,6
70,35,25,3
70,35,26,15
70,35,27,1
70,35,28,27
70,35,30,6
70,35,31,2
70,35,32,3
70,35,33,1
70,35,35,140
70,35,36,1
70,35,38,22
70,35,39,18
70,35,67,5
70,35,96,4
70,35,97,6
70,35,98,9
70,35,99,4
70,36,00,2
70,36,06,2
70,36,07,2
70,36,17,2
70,36,20,1
70,36,23,2
70,36,32,1
70,36,36,41
70,36,38,3
70,36,39,2
70,36,60,1
70,36,67,3
70,36,98,16
70,38,00,2
70,38,01,4
70,38,04,1
70,38,06,19
70,38,07,18
70,38,09,2
70,38,10,11
70,38,16,2
70,38,17,4
70,38,20,1
70,38,21,1
70,38,23,2
70,38,24,3
70,38,25,3
70,38,26,3
70,38,27,1
70,38,28,24
70,38,30,2
70,38,31,2
70,38,32,7
70,38,35,22
70,38,36,3
70,38,38,41
70,38,39,7
70,38,60,2
70,38,67,2
70,38,96,2
70,38,97,3
70,38,98,3
70,39,03,12
70,39,04,13
70,39,06,1
70,39,07,9
70,39,08,13
70,39,10,1
70,39,13,1
70,39,16,8
70,39,17,16
70,39,19,1
70,39,21,2
70,39,23,3
70,39,24,9
70,39,25,16
70,39,26,31
70,39,27,1
70,39,28,35
70,39,30,1
70,39,31,6
70,39,35,8
70,39,38,2
70,39,39,148
70,39,58,1
70,39,60,6
70,39,67,8
70,39,96,3
70,39,99,1
70,40,04,1
70,40,10,2
70,40,24,4
70,40,25,1
70,40,26,12
70,40,28,4
70,40,31,1
70,40,35,1
70,40,67,2
70,46,04,4
70,46,26,1
70,47,04,1
70,47,08,4
70,47,17,2
70,47,26,2
70,48,24,1
70,49,04,2
70,49,07,1
70,49,28,2
70,52,98,1
70,53,07,1
70,54,26,2
70,54,60,1
70,59,04,1
70,59,08,1
70,59,09,2
70,59,25,1
70,59,26,3
70,60,04,2
70,60,06,1
70,60,07,1
70,60,10,5
70,60,16,1
70,60,21,1
70,60,26,1
70,60,27,1
70,60,28,5
70,60,33,1
70,60,39,2
70,60,67,1
70,62,06,2
70,62,28,1
70,62,32,2
70,67,00,19
70,67,01,1
70,67,04,5
70,67,06,1
70,67,07,4
70,67,08,3
70,67,10,3
70,67,16,1
70,67,19,1
70,67,21,5
70,67,23,3
70,67,24,1
70,67,26,2
70,67,27,3
70,67,28,42
70,67,31,2
70,67,32,2
70,67,35,2
70,67,38,1
70,67,39,6
70,67,67,7
70,96,01,3
70,96,07,2
70,96,10,11
70,96,19,2
70,96,21,3
70,96,23,1
70,96,24,2
70,96,26,3
70,96,27,3
70,96,28,5
70,96,30,3
70,96,31,1
70,96,33,2
70,96,35,4
70,96,39,1
70,96,60,3
70,96,96,15
70,97,06,7
70,97,07,1
70,97,08,2
70,97,09,1
70,97,10,1
70,97,17,1
70,97,19,1
70,97,20,1
70,97,23,2
70,97,26,2
70,97,32,2
70,97,35,2
70,97,38,3
70,97,62,1
70,97,67,1
70,97,97,2
70,97,98,2
70,98,00,1
70,98,06,2
70,98,07,1
70,98,10,4
70,98,20,4
70,98,23,3
70,98,24,4
70,98,28,3
70,98,30,1
70,98,32,6
70,98,35,4
70,98,36,24
70,98,38,2
70,98,39,1
70,98,67,1
70,98,97,2
70,98,98,22
70,99,03,4
70,99,07,2
70,99,16,1
70,99,17,1
70,99,24,1
70,99,25,1
70,99,26,1
70,99,30,1
70,99,35,5
71,00,01,28
71,00,03,24
71,00,04,178
71,00,06,42
71,00,07,149
71,00,08,57
71,00,09,28
71,00,10,68
71,00,13,4
71,00,15,18
71,00,16,36
71,00,17,37
71,00,18,5
71,00,19,103
71,00,20,19
71,00,21,100
71,00,22,3
71,00,23,47
71,00,24,44
71,00,25,20
71,00,26,325
71,00,27,52
71,00,28,1017
71,00,30,8
71,00,31,22
71,00,32,50
71,00,33,38
71,00,35,133
71,00,36,59
71,00,38,48
71,00,39,215
71,00,40,1
71,00,47,1
71,00,50,3
71,00,51,2
71,00,53,4
71,00,54,1
71,00,55,4
71,00,60,37
71,00,62,3
71,00,67,40
71,00,96,44
71,00,97,11
71,00,98,32
71,00,99,10
71,01,01,7
71,01,07,1
71,01,10,2
71,01,19,1
71,01,26,1
71,01,31,5
71,01,60,1
71,01,63,1
71,01,67,1
71,01,96,1
71,03,03,18
71,03,06,3
71,03,08,1
71,03,09,2
71,03,16,1
71,03,19,1
71,03,23,1
71,03,25,2
71,03,26,5
71,03,27,1
71,03,28,7
71,03,30,1
71,03,31,2
71,03,35,1
71,03,38,1
71,03,39,10
71,03,60,3
71,03,97,1
71,04,04,21
71,04,07,2
71,04,08,3
71,04,10,3
71,04,17,5
71,04,19,1
71,04,26,64
71,04,28,41
71,04,32,1
71,04,35,3
71,04,36,2
71,04,38,5
71,04,39,12
71,04,40,2
71,04,46,1
71,04,47,1
71,04,49,3
71,04,60,1
71,04,67,9
71,04,96,1
71,06,01,2
71,06,03,1
71,06,06,19
71,06,07,7
71,06,08,2
71,06,09,1
71,06,10,1
71,06,12,1
71,06,13,1
71,06,16,1
71,06,17,1
71,06,20,1
71,06,23,4
71,06,24,5
71,06,25,3
71,06,28,6
71,06,30,5
71,06,31,1
71,06,32,2
71,06,35,15
71,06,36,1
71,06,38,17
71,06,39,3
71,06,55,1
71,06,60,1
71,06,62,1
71,06,67,1
71,06,97,2
71,06,98,1
71,07,04,1
71,07,06,4
71,07,07,174
71,07,08,4
71,07,09,2
71,07,10,10
71,07,16,9
71,07,17,1
71,07,19,1
71,07,21,1
71,07,23,1
71,07,24,8
71,07,25,3
71,07,26,9
71,07,27,4
71,07,28,66
71,07,30,4
71,07,31,5
71,07,32,1
71,07,33,2
71,07,35,29
71,07,36,4
71,07,38,12
71,07,39,7
71,07,49,4
71,07,60,1
71,07,67,4
71,07,96,1
71,07,97,2
71,07,98,5
71,07,99,3
71,08,03,4
71,08,04,4
71,08,06,1
71,08,08,17
71,08,17,7
71,08,23,3
71,08,24,3
71,08,25,3
71,08,26,15
71,08,28,11
71,08,31,3
71,08,35,1
71,08,36,3
71,08,38,1
71,08,39,3
71,08,47,2
71,08,58,1
71,08,60,1
71,08,67,3
71,08,97,3
71,09,09,8
71,09,15,1
71,09,20,2
71,09,26,1
71,09,35,6
71,09,38,2
71,09,39,2
71,09,60,1
71,10,01,6
71,10,03,1
71,10,04,1
71,10,06,7
71,10,07,12
71,10,08,7
71,10,10,40
71,10,13,2
71,10,15,1
71,10,16,1
71,10,17,5
71,10,19,2
71,10,20,1
71,10,21,2
71,10,24,5
71,10,25,7
71,10,26,22
71,10,27,3
71,10,28,25
71,10,31,2
71,10,32,1
71,10,35,11
71,10,36,1
71,10,38,4
71,10,39,3
71,10,54,1
71,10,60,4
71,10,67,2
71,10,96,20
71,10,97,2
71,10,98,1
71,10,99,1
71,12,24,2
71,13,03,1
71,13,07,2
71,13,12,1
71,13,13,2
71,13,31,2
71,16,03,3
71,16,04,3
71,16,06,2
71,16,07,17
71,16,08,1
71,16,10,1
71,16,12,1
71,16,13,1
71,16,16,21
71,16,17,3
71,16,19,2
71,16,23,4
71,16,24,4
71,16,25,2
71,16,26,6
71,16,27,1
71,16,28,20
71,16,30,4
71,16,31,7
71,16,32,1
71,16,35,4
71,16,36,2
71,16,38,5
71,16,39,8
71,16,48,1
71,16,67,1
71,16,97,1
71,16,98,1
71,16,99,3
71,17,01,1
71,17,03,9
71,17,04,1
71,17,06,1
71,17,07,4
71,17,08,7
71,17,10,8
71,17,16,8
71,17,17,13
71,17,19,1
71,17,20,1
71,17,24,4
71,17,25,2
71,17,26,12
71,17,28,4
71,17,30,1
71,17,31,2
71,17,32,2
71,17,35,2
71,17,39,7
71,17,60,2
71,17,63,2
71,17,67,1
71,17,98,1
71,18,96,1
71,19,01,1
71,19,03,2
71,19,04,1
71,19,08,1
71,19,16,1
71,19,19,14
71,19,21,6
71,19,23,1
71,19,25,1
71,19,27,6
71,19,28,4
71,19,31,1
71,19,33,1
71,19,39,1
71,19,60,3
71,19,67,1
71,19,96,3
71,19,98,1
71,20,03,1
71,20,07,1
71,20,09,1
71,20,19,1
71,20,20,7
71,20,22,1
71,20,23,1
71,20,32,2
71,20,35,2
71,20,36,3
71,20,38,2
71,20,98,8
71,21,01,1
71,21,04,2
71,21,07,1
71,21,19,18
71,21,20,1
71,21,21,17
71,21,23,6
71,21,26,4
71,21,27,6
71,21,28,19
71,21,31,1
71,21,32,1
71,21,33,2
71,21,35,4
71,21,38,3
71,21,60,5
71,21,67,2
71,22,20,1
71,22,35,2
71,23,03,1
71,23,06,1
71,23,07,3
71,23,08,2
71,23,09,5
71,23,10,3
71,23,12,2
71,23,13,1
71,23,16,3
71,23,17,2
71,23,23,27
71,23,24,4
71,23,25,4
71,23,26,2
71,23,28,13
71,23,32,1
71,23,35,13
71,23,36,2
71,23,38,3
71,23,52,1
71,23,60,1
71,23,67,3
71,23,97,1
71,24,04,3
71,24,07,7
71,24,10,1
71,24,13,1
71,24,16,5
71,24,17,6
71,24,19,1
71,24,20,3
71,24,24,14
71,24,25,1
71,24,26,7
71,24,28,17
71,24,30,2
71,24,31,1
71,24,33,2
71,24,35,5
71,24,36,1
71,24,38,2
71,24,39,2
71,24,60,1
71,24,61,1
71,24,96,7
71,24,98,1
71,24,99,1
71,25,03,3
71,25,06,1
71,25,07,1
71,25,08,2
71,25,10,4
71,25,16,1
71,25,17,2
71,25,21,2
71,25,23,2
71,25,24,1
71,25,25,5
71,25,26,5
71,25,28,5
71,25,31,3
71,25,35,4
71,25,38,1
71,25,39,6
71,25,58,1
71,25,59,1
71,25,99,2
71,26,03,6
71,26,04,65
71,26,06,4
71,26,07,15
71,26,08,8
71,26,09,1
71,26,10,17
71,26,16,4
71,26,17,22
71,26,21,5
71,26,23,7
71,26,24,10
71,26,25,6
71,26,26,208
71,26,27,2
71,26,28,105
71,26,31,1
71,26,35,16
71,26,36,1
71,26,38,6
71,26,39,18
71,26,40,9
71,26,47,1
71,26,54,3
71,26,59,2
71,26,60,2
71,26,63,1
71,26,67,15
71,26,96,8
71,26,97,1
71,26,99,1
71,27,01,1
71,27,04,1
71,27,19,3
71,27,21,5
71,27,24,2
71,27,26,3
71,27,27,19
71,27,28,3
71,27,32,4
71,27,35,3
71,27,36,1
71,27,38,1
71,27,60,1
71,27,67,5
71,27,96,2
71,28,01,1
71,28,03,4
71,28,04,57
71,28,06,6
71,28,07,80
71,28,08,17
71,28,09,4
71,28,10,43
71,28,12,1
71,28,16,13
71,28,17,7
71,28,19,3
71,28,21,9
71,28,23,15
71,28,24,16
71,28,25,5
71,28,26,88
71,28,27,4
71,28,28,787
71,28,30,1
71,28,31,11
71,28,32,9
71,28,33,1
71,28,35,30
71,28,36,4
71,28,38,13
71,28,39,57
71,28,46,1
71,28,49,10
71,28,51,1
71,28,53,1
71,28,59,1
71,28,60,27
71,28,63,5
71,28,67,44
71,28,96,8
71,28,99,2
71,30,06,2
71,30,07,2
71,30,08,2
71,30,13,1
71,30,16,2
71,30,31,3
71,30,35,4
71,30,38,3
71,31,01,4
71,31,03,1
71,31,06,2
71,31,07,6
71,31,08,1
71,31,10,3
71,31,13,2
71,31,16,2
71,31,17,4
71,31,19,2
71,31,21,1
71,31,26,4
71,31,28,2
71,31,31,8
71,31,35,1
71,31,38,1
71,31,39,2
71,31,67,4
71,31,99,2
71,32,04,1
71,32,06,2
71,32,07,4
71,32,08,1
71,32,09,1
71,32,13,1
71,32,15,1
71,32,17,2
71,32,19,1
71,32,20,3
71,32,21,2
71,32,22,1
71,32,23,3
71,32,26,2
71,32,28,7
71,32,32,10
71,32,36,2
71,32,38,3
71,32,60,2
71,32,67,2
71,32,96,1
71,32,98,5
71,35,03,3
71,35,06,12
71,35,07,40
71,35,08,4
71,35,09,9
71,35,10,8
71,35,15,1
71,35,16,6
71,35,17,1
71,35,19,1
71,35,20,4
71,35,21,3
71,35,23,4
71,35,24,5
71,35,25,2
71,35,26,12
71,35,28,31
71,35,30,3
71,35,31,4
71,35,32,4
71,35,35,131
71,35,36,1
71,35,38,41
71,35,39,4
71,35,60,2
71,35,63,2
71,35,67,5
71,35,96,3
71,35,97,4
71,35,98,2
71,36,03,1
71,36,06,2
71,36,07,2
71,36,17,1
71,36,23,1
71,36,24,1
71,36,26,1
71,36,27,1
71,36,32,2
71,36,35,4
71,36,36,30
71,36,38,2
71,36,67,1
71,36,96,1
71,36,97,4
71,36,98,16
71,38,03,1
71,38,04,3
71,38,06,29
71,38,07,5
71,38,10,2
71,38,16,6
71,38,20,11
71,38,23,6
71,38,24,3
71,38,25,3
71,38,26,10
71,38,27,1
71,38,28,20
71,38,31,3
71,38,32,3
71,38,35,28
71,38,36,2
71,38,38,53
71,38,39,1
71,38,52,1
71,38,60,1
71,38,67,5
71,38,96,2
71,38,97,2
71,38,98,1
71,39,03,14
71,39,04,10
71,39,06,1
71,39,07,12
71,39,08,13
71,39,09,1
71,39,10,5
71,39,13,1
71,39,16,1
71,39,17,13
71,39,19,3
71,39,20,2
71,39,21,2
71,39,24,5
71,39,25,8
71,39,26,22
71,39,27,4
71,39,28,41
71,39,31,4
71,39,35,7
71,39,36,6
71,39,39,163
71,39,60,2
71,39,67,6
71,39,96,2
71,39,98,1
71,39,99,1
71,40,03,1
71,40,04,10
71,40,07,2
71,40,10,1
71,40,17,1
71,40,23,1
71,40,24,3
71,40,26,15
71,40,28,3
71,40,31,1
71,40,39,1
71,40,60,2
71,40,63,2
71,46,04,4
71,46,28,2
71,47,08,2
71,47,17,1
71,47,26,2
71,48,07,1
71,49,04,3
71,49,24,1
71,49,28,5
71,49,39,1
71,49,60,2
71,50,01,1
71,50,28,1
71,52,21,1
71,52,55,1
71,52,98,1
71,53,04,1
71,53,24,1
71,53,26,2
71,54,04,2
71,54,26,2
71,54,38,1
71,55,06,1
71,55,15,1
71,55,23,1
71,55,36,1
71,55,97,1
71,58,17,1
71,58,25,1
71,58,39,2
71,59,24,1
71,59,31,1
71,60,03,1
71,60,04,1
71,60,16,1
71,60,19,1
71,60,24,1
71,60,26,2
71,60,27,1
71,60,28,7
71,60,33,1
71,60,39,2
71,60,67,2
71,62,06,2
71,62,09,1
71,62,28,1
71,62,38,1
71,62,97,2
71,62,99,1
71,63,04,6
71,63,06,1
71,63,08,1
71,63,24,1
71,63,28,6
71,63,40,1
71,67,01,1
71,67,04,3
71,67,06,2
71,67,07,4
71,67,08,1
71,67,10,1
71,67,16,2
71,67,17,1
71,67,19,1
71,67,26,5
71,67,27,4
71,67,28,34
71,67,31,4
71,67,35,3
71,67,36,2
71,67,39,2
71,96,04,3
71,96,07,3
71,96,10,10
71,96,16,1
71,96,18,2
71,96,19,1
71,96,21,7
71,96,23,2
71,96,26,12
71,96,27,2
71,96,28,7
71,96,33,4
71,96,35,7
71,96,38,3
71,96,60,1
71,96,63,1
71,96,67,1
71,96,96,27
71,97,06,5
71,97,07,4
71,97,09,1
71,97,16,2
71,97,17,1
71,97,19,1
71,97,23,1
71,97,28,3
71,97,35,6
71,97,38,4
71,97,39,1
71,97,52,1
71,97,97,3
71,97,98,3
71,98,06,2
71,98,07,3
71,98,08,2
71,98,16,3
71,98,19,1
71,98,20,2
71,98,23,4
71,98,24,3
71,98,28,2
71,98,32,10
71,98,35,1
71,98,36,14
71,98,38,2
71,98,39,2
71,98,97,2
71,98,98,20
71,99,03,1
71,99,07,2
71,99,19,1
71,99,24,1
71,99,25,1
71,99,26,1
71,99,31,4
71,99,33,1
71,99,35,1
71,99,39,2
71,99,67,1
72,00,01,36
72,00,03,25
72,00,04,166
72,00,06,33
72,00,07,164
72,00,08,53
72,00,09,26
72,00,10,72
72,00,12,1
72,00,13,4
72,00,15,20
72,00,16,40
72,00,17,63
72,00,18,3
72,00,19,94
72,00,20,12
72,00,21,90
72,00,22,2
72,00,23,46
72,00,24,49
72,00,25,28
72,00,26,259
72,00,27,57
72,00,28,987
72,00,30,10
72,00,31,19
72,00,32,50
72,00,33,44
72,00,35,98
72,00,36,56
72,00,38,66
72,00,39,218
72,00,40,2
72,00,47,2
72,00,48,1
72,00,50,1
72,00,60,5
72,00,62,1
72,00,63,1
72,00,67,39
72,00,96,47
72,00,97,18
72,00,98,50
72,00,99,11
72,01,01,5
72,01,08,1
72,01,09,1
72,01,10,6
72,01,16,2
72,01,33,1
72,01,96,1
72,03,01,1
72,03,03,12
72,03,07,3
72,03,10,1
72,03,13,1
72,03,17,12
72,03,19,2
72,03,24,2
72,03,25,3
72,03,26,8
72,03,28,2
72,03,30,1
72,03,31,2
72,03,33,4
72,03,35,4
72,03,36,1
72,03,38,1
72,03,39,8
72,03,58,1
72,03,63,1
72,03,67,1
72,03,97,1
72,03,99,2
72,04,03,1
72,04,04,11
72,04,06,1
72,04,07,1
72,04,08,3
72,04,10,4
72,04,21,3
72,04,24,2
72,04,26,56
72,04,27,2
72,04,28,41
72,04,35,6
72,04,39,7
72,04,40,1
72,04,46,1
72,04,53,1
72,04,67,3
72,04,98,1
72,06,01,1
72,06,03,3
72,06,06,14
72,06,07,8
72,06,08,1
72,06,09,3
72,06,10,1
72,06,16,1
72,06,20,2
72,06,21,1
72,06,23,3
72,06,24,3
72,06,25,1
72,06,26,2
72,06,27,2
72,06,28,10
72,06,30,5
72,06,31,1
72,06,32,1
72,06,33,2
72,06,35,9
72,06,36,1
72,06,38,17
72,06,39,2
72,06,60,1
72,06,62,1
72,06,67,5
72,06,97,8
72,06,98,6
72,06,99,1
72,07,01,1
72,07,03,1
72,07,04,4
72,07,06,6
72,07,07,141
72,07,08,5
72,07,09,1
72,07,10,3
72,07,13,1
72,07,16,12
72,07,17,2
72,07,20,2
72,07,21,1
72,07,23,1
72,07,24,9
72,07,25,1
72,07,26,12
72,07,28,62
72,07,30,4
72,07,31,9
72,07,32,2
72,07,35,29
72,07,38,11
72,07,39,5
72,07,40,1
72,07,60,1
72,07,63,4
72,07,67,6
72,07,96,4
72,07,98,2
72,08,01,1
72,08,03,2
72,08,04,11
72,08,06,2
72,08,07,7
72,08,08,17
72,08,09,1
72,08,16,1
72,08,17,6
72,08,19,1
72,08,20,2
72,08,23,1
72,08,24,2
72,08,25,3
72,08,26,4
72,08,27,1
72,08,28,7
72,08,31,1
72,08,35,2
72,08,39,8
72,08,60,2
72,08,67,3
72,08,96,2
72,09,03,1
72,09,07,2
72,09,09,4
72,09,10,3
72,09,23,4
72,09,32,3
72,09,35,1
72,09,38,3
72,09,97,1
72,10,01,2
72,10,03,2
72,10,04,1
72,10,07,8
72,10,08,2
72,10,09,2
72,10,10,40
72,10,16,4
72,10,17,1
72,10,18,1
72,10,23,1
72,10,24,2
72,10,25,1
72,10,26,20
72,10,27,1
72,10,28,30
72,10,30,1
72,10,31,2
72,10,33,2
72,10,35,7
72,10,38,2
72,10,39,7
72,10,48,1
72,10,60,4
72,10,63,1
72,10,67,2
72,10,96,12
72,10,98,2
72,10,99,1
72,12,04,2
72,12,06,4
72,12,26,3
72,12,30,3
72,12,38,1
72,12,39,1
72,13,03,2
72,13,07,1
72,13,08,4
72,13,13,2
72,13,16,1
72,13,17,1
72,13,28,3
72,13,30,1
72,13,35,1
72,15,35,1
72,16,03,2
72,16,06,2
72,16,07,18
72,16,08,1
72,16,09,1
72,16,10,4
72,16,16,15
72,16,20,1
72,16,23,2
72,16,24,8
72,16,26,3
72,16,27,1
72,16,28,11
72,16,31,4
72,16,32,6
72,16,35,5
72,16,38,4
72,16,39,1
72,16,67,4
72,16,96,2
72,16,97,1
72,16,98,2
72,17,03,5
72,17,04,5
72,17,06,2
72,17,07,3
72,17,08,8
72,17,10,6
72,17,16,1
72,17,17,25
72,17,24,3
72,17,25,1
72,17,26,16
72,17,28,4
72,17,31,2
72,17,32,1
72,17,35,10
72,17,38,1
72,17,39,15
72,17,40,1
72,17,67,1
72,17,96,1
72,18,21,1
72,19,03,2
72,19,06,3
72,19,10,1
72,19,15,1
72,19,19,8
72,19,21,17
72,19,24,1
72,19,27,11
72,19,28,7
72,19,32,2
72,19,33,4
72,19,39,2
72,19,96,7
72,19,98,2
72,20,08,4
72,20,16,1
72,20,20,7
72,20,21,1
72,20,32,6
72,20,36,3
72,20,39,3
72,20,96,1
72,20,98,1
72,21,07,3
72,21,10,1
72,21,16,1
72,21,17,1
72,21,18,1
72,21,19,8
72,21,20,1
72,21,21,17
72,21,23,4
72,21,24,1
72,21,25,1
72,21,26,4
72,21,27,5
72,21,28,15
72,21,31,2
72,21,32,3
72,21,33,2
72,21,36,2
72,21,38,2
72,21,39,1
72,21,60,3
72,21,67,3
72,21,96,2
72,21,98,2
72,22,01,1
72,23,06,5
72,23,07,5
72,23,16,1
72,23,19,1
72,23,21,2
72,23,23,21
72,23,26,1
72,23,27,1
72,23,28,4
72,23,32,2
72,23,35,6
72,23,36,4
72,23,38,10
72,23,55,1
72,23,60,1
72,23,67,1
72,23,98,3
72,23,99,1
72,24,01,2
72,24,03,1
72,24,04,4
72,24,06,7
72,24,07,4
72,24,08,1
72,24,10,1
72,24,13,2
72,24,16,5
72,24,17,3
72,24,24,20
72,24,25,2
72,24,26,10
72,24,28,17
72,24,30,1
72,24,31,2
72,24,35,2
72,24,36,1
72,24,49,1
72,24,60,2
72,24,63,1
72,24,96,1
72,24,99,1
72,25,03,4
72,25,04,1
72,25,06,2
72,25,07,2
72,25,08,1
72,25,10,5
72,25,16,1
72,25,24,1
72,25,25,7
72,25,28,10
72,25,31,3
72,25,35,1
72,25,39,6
72,25,40,1
72,25,63,1
72,25,67,1
72,26,03,7
72,26,04,45
72,26,06,2
72,26,07,16
72,26,08,11
72,26,10,21
72,26,13,1
72,26,16,3
72,26,17,9
72,26,19,3
72,26,20,1
72,26,23,3
72,26,24,11
72,26,25,7
72,26,26,153
72,26,27,2
72,26,28,85
72,26,32,5
72,26,35,10
72,26,36,1
72,26,38,4
72,26,39,25
72,26,40,27
72,26,47,1
72,26,53,2
72,26,54,1
72,26,58,1
72,26,59,2
72,26,60,4
72,26,63,7
72,26,67,11
72,26,96,3
72,27,01,1
72,27,04,1
72,27,07,1
72,27,08,1
72,27,09,1
72,27,10,1
72,27,16,1
72,27,19,9
72,27,21,1
72,27,25,1
72,27,26,4
72,27,27,8
72,27,28,3
72,27,33,6
72,27,36,1
72,27,39,2
72,27,67,7
72,27,96,2
72,27,98,2
72,27,99,2
72,28,03,5
72,28,04,34
72,28,06,6
72,28,07,63
72,28,08,13
72,28,09,3
72,28,10,25
72,28,16,28
72,28,17,1
72,28,19,5
72,28,20,1
72,28,21,22
72,28,23,6
72,28,24,21
72,28,25,12
72,28,26,88
72,28,27,3
72,28,28,627
72,28,31,3
72,28,32,8
72,28,35,28
72,28,36,2
72,28,38,8
72,28,39,45
72,28,48,3
72,28,49,3
72,28,51,3
72,28,53,1
72,28,59,1
72,28,60,11
72,28,61,4
72,28,63,5
72,28,67,45
72,28,96,8
72,28,97,3
72,28,98,2
72,28,99,2
72,30,06,1
72,30,07,1
72,30,08,1
72,30,13,1
72,30,24,3
72,30,26,1
72,30,28,1
72,30,31,1
72,30,35,4
72,30,38,6
72,30,39,1
72,31,03,1
72,31,04,1
72,31,06,1
72,31,07,3
72,31,08,1
72,31,10,3
72,31,17,3
72,31,24,4
72,31,25,7
72,31,26,2
72,31,28,6
72,31,31,4
72,31,32,1
72,31,35,3
72,31,67,1
72,32,06,2
72,32,07,2
72,32,10,1
72,32,17,1
72,32,19,1
72,32,20,4
72,32,21,2
72,32,23,1
72,32,25,1
72,32,26,1
72,32,27,2
72,32,28,9
72,32,33,2
72,32,35,3
72,32,36,1
72,32,67,1
72,32,97,1
72,32,98,5
72,33,01,2
72,33,07,1
72,33,10,1
72,33,18,3
72,33,19,7
72,33,21,1
72,33,24,1
72,33,27,4
72,33,28,1
72,33,33,8
72,33,60,2
72,33,96,1
72,35,03,5
72,35,04,7
72,35,06,13
72,35,07,32
72,35,09,4
72,35,10,9
72,35,12,5
72,35,13,2
72,35,16,3
72,35,17,1
72,35,18,1
72,35,23,7
72,35,24,6
72,35,25,1
72,35,26,6
72,35,28,31
72,35,30,5
72,35,31,10
72,35,32,5
72,35,35,133
72,35,36,4
72,35,38,30
72,35,39,5
72,35,40,1
72,35,60,2
72,35,62,1
72,35,63,2
72,35,67,3
72,35,96,2
72,35,97,2
72,35,98,4
72,35,99,2
72,36,15,1
72,36,17,1
72,36,19,1
72,36,26,10
72,36,32,1
72,36,35,5
72,36,36,38
72,36,38,2
72,36,39,2
72,36,55,1
72,36,62,1
72,36,97,1
72,36,98,14
72,38,03,2
72,38,04,1
72,38,06,26
72,38,07,6
72,38,08,1
72,38,09,1
72,38,10,1
72,38,16,2
72,38,17,1
72,38,20,1
72,38,23,3
72,38,24,2
72,38,25,3
72,38,26,8
72,38,28,15
72,38,30,1
72,38,31,1
72,38,32,5
72,38,33,4
72,38,35,29
72,38,36,1
72,38,38,38
72,38,39,6
72,38,63,1
72,38,67,3
72,38,96,3
72,38,97,3
72,38,98,6
72,38,99,2
72,39,03,19
72,39,04,11
72,39,06,2
72,39,07,8
72,39,08,17
72,39,10,8
72,39,12,1
72,39,13,3
72,39,16,6
72,39,17,10
72,39,21,1
72,39,24,11
72,39,25,23
72,39,26,26
72,39,27,1
72,39,28,52
72,39,30,1
72,39,31,4
72,39,35,5
72,39,38,5
72,39,39,176
72,39,58,4
72,39,60,1
72,39,67,6
72,39,96,2
72,39,97,1
72,39,99,2
72,40,04,4
72,40,07,1
72,40,10,1
72,40,17,1
72,40,21,1
72,40,24,4
72,40,26,10
72,40,28,1
72,40,31,2
